COWcode,year,e_total_fuel_income_pc,e_total_oil_income_pc,e_total_resources_income_pc,,e_pop,e_gdppc,e_wb_pop,e_mipopula,v2x_polyarchy,e_pt_coup
433,1974,0,0,0,,513.59,2.25,4797188,4905.535,0.359,0
433,1975,0,0,0,,528.897,2.306,4929846,5052.446,0.359,0
433,1976,0,0,0,,545.629,2.346,5057375,5199.356,0.37,0
433,1977,0,0,0,,560.691,2.289,5181505,5346.267,0.37,0
433,1978,0,0,0,,573.544,2.217,5306685,5493.178,0.391,0
433,1979,0,0,0,,591.526,2.214,5439069,5640.089,0.395,0
433,1980,0,0,0,,606.392,2.162,5583157,5787,0.417,0
433,1981,0,0,0,,623.222,2.16,5740441,6008.4,0.455,0
433,1982,0,0,0,,644.566,2.257,5909734,6229.8,0.471,0
433,1983,0,0,0,,663.971,2.28,6089567,6451.2,0.494,0
433,1984,0,0,0,,686.729,2.278,6277420,6672.6,0.503,0
433,1985,0,0,0,,711.717,2.316,6471329,6894,0.503,0
433,1986,0,0,0,,733.76,2.352,6670665,7115.4,0.503,0
433,1987,0.03,0.03,0.03,,756.476,2.37,6875746,7336.8,0.503,0
433,1988,0.08,0.08,0.08,,781.058,2.365,7086624,7558.2,0.508,0
433,1989,0.06,0.06,0.06,,802.998,2.319,7303511,7779.6,0.508,0
433,1990,0.04,0.04,0.04,,828.48,2.283,7526306,8001,0.522,0
433,1991,0.03,0.03,0.03,,849.99,2.253,7755503,8268.7,0.535,0
433,1992,0.03,0.03,0.03,,876.5,2.225,7990090,8536.4,0.544,0
433,1993,0.26,0.02,1.34,,897.666,2.171,8226749,8804.1,0.625,0
433,1994,0.44,0.02,1.53,,922.337,2.149,8461066,9071.8,0.643,0
433,1995,0.44,0.02,1.47,,949.941,2.156,8690155,9339.5,0.651,0
433,1996,0.68,0.02,1.76,,972.985,2.176,8912872,9607.2,0.656,0
433,1997,0.47,0.02,1.27,,997.312,2.191,9130876,9874.9,0.656,0
433,1998,0.4,0.03,1.09,,1024.343,2.247,9347777,10142.6,0.654,0
433,1999,0.41,0.02,1.03,,1053.085,2.307,9568717,10410.3,0.652,0
433,2000,0.8,0.03,1.38,,1073.715,2.325,9797731,10678,0.683,0
433,2001,0.79,0,1.33,,1096.501,2.353,10036102,,0.609,0
433,2002,0.56,0,1.2,,1124.36,2.345,10283694,,0.694,0
433,2003,0.87,0,1.58,,1152.762,2.393,10541470,,0.694,0
433,2004,0.92,0,1.68,,1184.502,2.43,10810086,,0.694,0
433,2005,1.17,0,1.94,,1218.36,2.473,11090123,,0.694,0
433,2006,0.96,0,1.96,,1250.854,2.484,11382272,,0.694,0
433,2007,,,,,1283.888,2.533,11687078,,0.691,0
433,2008,,,,,1319.087,2.544,12004700,,0.687,0
433,2009,,,,,1355.981,2.566,12335092,,0.689,0
433,2010,,,,,1397.884,2.585,12678143,,0.693,0
433,2011,,,,,1434.396,2.576,13033814,,0.693,0
433,2012,,,,,1470.058,2.592,13401990,,0.689,0
433,2013,,,,,1504.822,2.621,13782429,,0.719,0
433,2014,,,,,1543.364,2.686,14174740,,0.718,0
433,2015,,,,,1577.316,2.768,14578450,,0.718,0
433,2016,,,,,1616.866,2.876,14993514,,0.716,0
433,2017,,,,,1657.395,2.999,15419354,,0.715,0
433,2018,,,,,1695.555,3.122,15854324,,0.702,0
433,2019,,,,,1712.323,3.207,16296362,,0.731,0
433,2020,,,,,,,16743930,,0.741,0
433,2021,,,,,,,,,0.708,0
626,2011,,,,,1096.2,26.348,9830695,,0.213,0
626,2012,,,,,1086.85,23.543,10113648,,0.215,0
626,2013,,,,,1097.443,22.604,10355030,,0.186,0
626,2014,,,,,1112.995,21.801,10554882,,0.18,0
626,2015,,,,,1127.728,21.312,10715657,,0.183,0
626,2016,,,,,1139.966,21.253,10832520,,0.172,0
626,2017,,,,,1149.446,21.445,10910774,,0.171,0
626,2018,,,,,1158.459,21.569,10975924,,0.164,0
626,2019,,,,,1163.248,21.725,11062114,,0.174,0
626,2020,,,,,,,11193729,,0.188,0
626,2021,,,,,,,,,0.136,0
625,1900,,,,,660.256,1.855,,,0.058,
625,1901,,,,,660.645,1.867,,,0.058,
625,1902,,,,,660.535,1.875,,,0.058,
625,1903,,,,,658.363,1.862,,,0.058,
625,1904,,,,,660.956,1.859,,,0.058,
625,1905,,,,,661.56,1.863,,,0.058,
625,1906,,,,,661.714,1.858,,,0.058,
625,1907,,,,,662.721,1.863,,,0.058,
625,1908,,,,,665.28,1.855,,,0.058,
625,1909,,,,,663.49,1.854,,,0.058,
625,1910,,,,,661.573,1.864,,,0.058,
625,1911,,,,,661.978,1.854,,,0.058,
625,1912,,,,,662.018,1.845,,,0.058,
625,1913,,,,,663.226,1.855,,,0.058,
625,1914,,,,,664.469,1.855,,,0.058,
625,1915,,,,,665.048,1.844,,,0.058,
625,1916,,,,,666.349,1.839,,,0.058,
625,1917,,,,,670.227,1.835,,,0.058,
625,1918,,,,,673.724,1.822,,,0.058,
625,1919,,,,,673.959,1.824,,,0.058,
625,1920,,,,,675.242,1.82,,,0.058,
625,1921,,,,,677.346,1.813,,,0.059,
625,1922,,,,,677.164,1.816,,,0.059,
625,1923,,,,,678.25,1.831,,,0.059,
625,1924,,,,,677.749,1.839,,,0.059,
625,1925,,,,,676.173,1.847,,,0.059,
625,1926,,,,,675.161,1.843,,,0.059,
625,1927,,,,,676.857,1.839,,,0.06,
625,1928,,,,,676.093,1.838,,,0.06,
625,1929,,,,,678.178,1.837,,,0.06,
625,1930,,,,,680.116,1.836,,,0.061,
625,1931,,,,,680.078,1.831,,,0.061,
625,1932,,,,,680.708,1.836,,,0.061,
625,1933,,,,,680.037,1.83,,,0.061,
625,1934,,,,,678.784,1.812,,,0.061,
625,1935,,,,,679.212,1.819,,,0.061,
625,1936,,,,,681.148,1.822,,,0.061,
625,1937,,,,,681.533,1.825,,,0.061,
625,1938,,,,,685.455,1.815,,,0.061,
625,1939,,,,,688.447,1.812,,,0.061,
625,1940,,,,,685.593,1.815,,,0.061,
625,1941,,,,,685.044,1.797,,,0.061,
625,1942,,,,,685.981,1.792,,,0.061,
625,1943,,,,,687.685,1.786,,,0.061,
625,1944,,,,,686.505,1.788,,,0.061,
625,1945,,,,,688.672,1.789,,,0.061,
625,1946,,,,,689.545,1.78,,,0.061,
625,1947,,,,,691.144,1.775,,,0.061,
625,1948,,,,,693.481,1.775,,,0.063,
625,1949,,,,,694.511,1.776,,,0.108,
625,1950,,,,,693.777,1.77,,,0.11,
625,1951,,,,,705.431,1.786,,,0.11,
625,1952,,,,,717.651,1.805,,,0.11,
625,1953,,,,,733.295,1.824,,,0.132,
625,1954,,,,,751.37,1.859,,,0.246,
625,1955,,,,,772.454,1.904,,,0.246,1
625,1956,,,,,789.572,1.948,,,0.29,0
625,1957,,,,,809.805,1.967,,,0.291,0
625,1958,,,,,829.642,2.003,,,0.265,2
625,1959,,,,,845.79,2.06,,,0.081,1
625,1960,0,0,0,,856.349,2.067,7544498,,0.075,0
625,1961,0,0,0,,873.626,2.048,7769475,,0.075,0
625,1962,0,0,0.22,,895.653,2.056,8004122,,0.075,0
625,1963,0,0,0.43,,919.159,1.999,8248818,,0.074,0
625,1964,0,0,0.44,,942.884,1.966,8503989,,0.08,0
625,1965,0,0,0.78,,971.293,1.957,8770094,,0.182,0
625,1966,0,0,0.4,,997.926,1.909,9047803,,0.203,1
625,1967,0,0,0.6,,1026.699,1.881,9337662,,0.203,0
625,1968,0,0,0.52,,1059.793,1.874,9639846,,0.23,0
625,1969,0,0,0.54,,1090,1.868,9954411,,0.143,2
625,1970,0,0,0.87,,1123.636,1.866,10281695,,0.1,0
625,1971,0,0,0.53,,1157.035,1.866,10621471,,0.105,1
625,1972,0,0,0.57,,1191.311,1.796,10974626,,0.148,0
625,1973,0,0,0.78,,1227.762,1.767,11343923,,0.149,0
625,1974,0,0,0.65,,1279.729,1.888,11732957,,0.155,0
625,1975,0,0,0.79,,1330.913,2.061,12144128,,0.165,1
625,1976,0,0,0.91,,1383.022,2.267,12578398,,0.165,1
625,1977,0,0,0.71,,1433.333,2.371,13034631,,0.164,1
625,1978,0,0,0.56,,1476.651,2.304,13510429,,0.179,0
625,1979,0,0,0.97,,1525.894,2.171,14002302,,0.185,0
625,1980,0,0,0.8,,1586.628,2.123,14507466,,0.177,0
625,1981,0,0,0.78,,1646.278,2.122,15027254,,0.188,0
625,1982,0,0,0.52,,1709.883,2.142,15562129,,0.167,0
625,1983,0,0,0.51,,1765.506,2.058,16107613,,0.188,0
625,1984,0,0,0.54,,1832.579,1.965,16657956,,0.202,0
625,1985,0,0,0.27,,1895.47,1.896,17210182,,0.213,2
625,1986,0,0,0.25,,1973.154,1.91,17757494,,0.334,0
625,1987,0,0,0.35,,2030.392,1.93,18303430,,0.378,0
625,1988,0,0,0.53,,2088.29,1.934,18867559,,0.378,0
625,1989,0,0,1.2,,2139.57,1.911,19476653,,0.164,2
625,1990,0,0,0.34,,2192.074,1.791,20147592,,0.088,0
625,1991,0,0,0.24,,2275.391,1.8,20891442,,0.088,0
625,1992,0.12,0.12,0.9,,2347.051,1.82,21696240,,0.089,0
625,1993,0.64,0.64,1.76,,2428.081,1.811,22527837,,0.089,0
625,1994,0.57,0.57,2.73,,2502.048,1.811,23338465,,0.09,0
625,1995,0.58,0.58,3.71,,2571.075,1.844,24094741,,0.09,0
625,1996,0.66,0.66,3.33,,2624.088,1.9,24782384,,0.098,0
625,1997,2.7,2.7,5.26,,2699.462,1.995,25413912,,0.153,0
625,1998,2.3,2.3,4.96,,2764.757,2.075,26015518,,0.153,0
625,1999,3.06,3.06,5.51,,2828.921,2.143,26626512,,0.151,0
625,2000,70.71,70.71,72.93,,2896.254,2.188,27275019,,0.128,0
625,2001,62.21,62.21,64.11,,2968.609,2.259,27971077,,0.179,0
625,2002,61.04,61.04,62.95,,3030.668,2.352,28704786,,0.178,0
625,2003,66.97,66.97,69.31,,3106.606,2.44,29460517,,0.178,0
625,2004,121.64,121.64,124.09,,3177.928,2.534,30214189,,0.187,0
625,2005,126.95,126.95,128.83,,3264.056,2.745,30949514,,0.211,0
625,2006,143.83,143.83,145.97,,3357.581,2.998,31661824,,0.214,0
625,2007,,,,,3425.771,3.2,32360619,,0.213,0
625,2008,,,,,3494.286,3.325,33060844,,0.215,0
625,2009,,,,,3603.905,3.488,33783779,,0.216,0
625,2010,,,,,3713.387,3.678,34545014,,0.231,0
625,2011,,,,,3814.522,3.808,35349676,,0.23,0
625,2012,,,,,3890.691,3.781,36193781,,0.224,1
625,2013,,,,,3940.579,3.776,37072555,,0.231,0
625,2014,,,,,4077.727,4.01,37977657,,0.231,0
625,2015,,,,,4204.01,4.186,38902948,,0.251,0
625,2016,,,,,4355.197,4.492,39847433,,0.256,0
625,2017,,,,,4508.216,4.878,40813398,,0.269,0
625,2018,,,,,4601.307,4.94,41801532,,0.274,0
625,2019,,,,,4664.791,4.99,42813237,,0.217,2
625,2020,,,,,,,43849269,,0.189,0
625,2021,,,,,,,,,0.184,2
816,1945,,,,,,,,,0.084,
816,1946,,,,,,,,,0.206,
816,1947,,,,,,,,,0.287,
816,1948,,,,,,,,,0.262,
816,1949,,,,,,,,,0.26,
816,1950,,,,,,,,25348.14,0.258,
816,1951,,,,,,,,25978.954,0.249,
816,1952,,,,,,,,26609.768,0.247,
816,1953,,,,,,,,27240.582,0.247,
816,1954,1.33,0,1.33,,2962.297,1.138,,27871.396,0.242,0
816,1955,1.43,0,1.43,,2987.293,1.145,,28502.21,0.233,0
816,1956,1.63,0,1.63,,3028.835,1.162,,29133.024,0.23,0
816,1957,1.47,0,1.47,,3102.878,1.183,,29763.838,0.225,0
816,1958,2.22,0,2.22,,3192.544,1.198,,30394.652,0.223,0
816,1959,2.58,0,2.66,,3290.683,1.215,,31025.466,0.223,0
816,1960,2.87,0,3.01,,3417.918,1.238,32670048,31656.28,0.218,0
816,1961,3,0,3.16,,3533.978,1.271,33666111,32748.32,0.216,0
816,1962,2.48,0,2.48,,3648.657,1.296,34683410,33840.36,0.216,0
816,1963,3.17,0,3.17,,3768.021,1.312,35721213,34932.4,0.216,0
816,1964,3.11,0,3.11,,3880.2,1.313,36780001,36024.44,0.218,0
816,1965,3.01,0,3.01,,3990.922,1.28,37858947,37116.48,0.219,0
816,1966,2.92,0,2.92,,4099.399,1.227,38958046,38208.52,0.219,0
816,1967,2.26,0,2.26,,4210.147,1.154,40072951,39300.56,0.219,0
816,1968,2.3,0,2.3,,4322.365,1.1,41193588,40392.6,0.219,0
816,1969,2.27,0,2.27,,4399.356,1.063,42307149,41484.64,0.219,0
816,1970,2.64,0,2.64,,4470.959,1.014,43404802,42576.68,0.219,0
816,1971,2.83,0,2.83,,4595.376,1.004,44484032,43690.532,0.218,0
816,1972,1.97,0,2.05,,4678.283,1.013,45548476,44804.384,0.217,0
816,1973,3.05,0,3.13,,4778.005,1.014,46603522,45918.236,0.217,0
816,1974,6.67,0,6.87,,4883.827,0.999,47657554,47032.088,0.217,0
816,1975,9.68,0,10.52,,5023.727,0.988,48718190,48145.94,0.215,0
816,1976,9.93,0,10.9,,5167.947,1.03,49785278,49259.792,0.213,0
816,1977,10.53,0,11.43,,5314.241,1.078,50861166,50373.644,0.148,0
816,1978,10.43,0,11.13,,5448.627,1.091,51959021,51487.496,0.148,0
816,1979,9.1,0,9.73,,5571.968,1.104,53095406,52601.348,0.148,0
816,1980,7.92,0,8.68,,5673.9,1.097,54281841,53715.2,0.148,0
816,1981,8.77,0,9.47,,5816.277,1.115,55522804,55071.95,0.146,0
816,1982,8.81,0,9.45,,5980.383,1.155,56814309,56428.7,0.144,0
816,1983,8.11,0,8.78,,6132.496,1.199,58148384,57785.45,0.144,0
816,1984,5.82,0,6.45,,6275.557,1.253,59512619,59142.2,0.144,0
816,1985,6.24,0,6.68,,6431.999,1.288,60896732,60498.95,0.144,0
816,1986,6.09,0,6.42,,6572.008,1.309,62293859,61855.7,0.155,0
816,1987,5.82,0,6.4,,6713.969,1.337,63701974,63212.45,0.162,0
816,1988,5.15,0,5.98,,6850.611,1.368,65120432,64569.2,0.166,0
816,1989,4.04,0,5.19,,7015.66,1.403,66550231,65925.95,0.161,0
816,1990,9.79,6.25,10.36,,7170.511,1.47,67988855,67282.7,0.154,0
816,1991,14.85,11.07,15.39,,7320.639,1.545,69436956,68460.471,0.155,0
816,1992,20.41,16.68,21.47,,7461.734,1.626,70883488,69638.242,0.154,0
816,1993,19.96,15.59,23.21,,7598.007,1.728,72300308,70816.013,0.152,0
816,1994,19.97,15.95,21.22,,7735.967,1.831,73651220,71993.784,0.152,0
816,1995,26.75,20.78,28.1,,7864.711,1.966,74910462,73171.555,0.152,0
816,1996,30.35,23.55,31.9,,7979.784,2.101,76068739,74349.326,0.154,0
816,1997,29.49,23.15,31.15,,8123.193,2.242,77133212,75527.097,0.153,0
816,1998,22.14,15.16,23.75,,8211.653,2.351,78115712,76704.868,0.152,0
816,1999,26.31,20.33,27.76,,8299.994,2.431,79035871,77882.639,0.152,0
816,2000,51.98,44.44,53.67,,8377.466,2.55,79910411,79060.41,0.152,0
816,2001,49.19,40.49,50.66,,8480.799,2.687,80742500,,0.152,0
816,2002,54.26,43.29,55.61,,8575.229,2.834,81534406,,0.149,0
816,2003,62.41,48.24,64.48,,8656.577,3.002,82301650,,0.148,0
816,2004,83.26,62.81,86.55,,8776.73,3.188,83062819,,0.148,0
816,2005,88.89,57.98,91.85,,8886.106,3.389,83832662,,0.148,0
816,2006,105.87,68.9,110.12,,8969.786,3.603,84617545,,0.149,0
816,2007,,,,,9075.798,3.811,85419588,,0.15,0
816,2008,,,,,9138.316,4.021,86243424,,0.15,0
816,2009,,,,,9247.169,4.197,87092250,,0.15,0
816,2010,,,,,9380.13,4.445,87967655,,0.151,0
816,2011,,,,,9486.691,4.691,88871384,,0.21,0
816,2012,,,,,9602.555,4.911,89801926,,0.212,0
816,2013,,,,,9693.205,5.138,90752593,,0.213,0
816,2014,,,,,9818.968,5.414,91713850,,0.213,0
816,2015,,,,,9916.723,5.694,92677082,,0.213,0
816,2016,,,,,10003.117,6.001,93640435,,0.217,0
816,2017,,,,,10089.681,6.372,94600643,,0.219,0
816,2018,,,,,10223.869,6.714,95545959,,0.218,0
816,2019,,,,,10268.11,6.961,96462108,,0.216,0
816,2020,,,,,,,97338583,,0.213,0
816,2021,,,,,,,,,0.22,0
817,1802,,,,,,,,,0.038,
817,1803,,,,,,,,,0.038,
817,1804,,,,,,,,,0.038,
817,1805,,,,,,,,,0.038,
817,1806,,,,,,,,,0.038,
817,1807,,,,,,,,,0.038,
817,1808,,,,,,,,,0.038,
817,1809,,,,,,,,,0.038,
817,1810,,,,,,,,,0.039,
817,1811,,,,,,,,,0.039,
817,1812,,,,,,,,,0.039,
817,1813,,,,,,,,,0.039,
817,1814,,,,,,,,,0.039,
817,1815,,,,,,,,,0.039,
817,1816,,,,,723.135,0.958,,,0.039,
817,1817,,,,,721.263,0.965,,,0.039,
817,1818,,,,,720.801,0.965,,,0.039,
817,1819,,,,,720.405,0.959,,,0.039,
817,1820,,,,,721.765,0.96,,,0.037,
817,1821,,,,,728.906,0.956,,,0.037,
817,1822,,,,,737.095,0.959,,,0.037,
817,1823,,,,,742.175,0.96,,,0.037,
817,1824,,,,,747.32,0.96,,,0.037,
817,1825,,,,,753.433,0.965,,,0.037,
817,1826,,,,,759.169,0.963,,,0.037,
817,1827,,,,,769.717,0.965,,,0.037,
817,1828,,,,,774.334,0.956,,,0.037,
817,1829,,,,,783.852,0.96,,,0.037,
817,1830,,,,,791.001,0.965,,,0.035,
817,1831,,,,,793.784,0.965,,,0.035,
817,1832,,,,,804.36,0.964,,,0.035,
817,1833,,,,,819.415,0.967,,,0.035,
817,1834,,,,,825.085,0.963,,,0.035,
817,1835,,,,,830.072,0.959,,,0.035,
817,1836,,,,,838.364,0.958,,,0.035,
817,1837,,,,,844.515,0.953,,,0.035,
817,1838,,,,,850.168,0.96,,,0.035,
817,1839,,,,,855.898,0.956,,,0.035,
817,1840,,,,,864.528,0.961,,,0.035,
817,1841,,,,,871.1,0.957,,,0.035,
817,1842,,,,,871.505,0.956,,,0.035,
817,1843,,,,,876.85,0.955,,,0.035,
817,1844,,,,,882.773,0.953,,,0.035,
817,1845,,,,,893.229,0.951,,,0.035,
817,1846,,,,,901.165,0.954,,,0.035,
817,1847,,,,,910.547,0.956,,,0.035,
817,1848,,,,,919.69,0.959,,,0.035,
817,1849,,,,,931.119,0.958,,,0.035,
817,1850,,,,,940.937,0.961,,,0.035,
817,1851,,,,,946.876,0.962,,,0.035,
817,1852,,,,,955.562,0.958,,,0.035,
817,1853,,,,,963.191,0.959,,,0.035,
817,1854,,,,,971.426,0.956,,,0.035,
817,1855,,,,,977.924,0.954,,,0.035,
817,1856,,,,,984.03,0.955,,,0.035,
817,1857,,,,,992.02,0.948,,,0.035,
817,1858,,,,,995.879,0.951,,,0.035,
817,1859,,,,,999.29,0.946,,,0.035,
817,1860,,,,,1003.63,0.944,,,0.035,
817,1861,,,,,1017.748,0.937,,,0.035,
817,1862,,,,,1027.072,0.931,,,0.035,
817,1863,,,,,1036.085,0.931,,,0.035,
817,1864,,,,,1048.14,0.924,,,0.035,
817,1865,,,,,1058.659,0.926,,,0.035,
817,1866,,,,,1069.135,0.931,,,0.035,
817,1867,,,,,1072.114,0.934,,,0.035,
817,1868,,,,,1079.279,0.926,,,0.035,
817,1869,,,,,1089.657,0.925,,,0.035,
817,1870,,,,,1099.393,0.921,,,0.035,
817,1871,,,,,1098.356,0.922,,,0.035,
817,1872,,,,,1101.123,0.92,,,0.035,
817,1873,,,,,1104.651,0.913,,,0.035,
817,1874,,,,,1102.975,0.916,,,0.035,
817,1875,,,,,1103.965,0.917,,,0.035,
817,1876,,,,,1107.987,0.922,,,0.035,
817,1877,,,,,1105.52,0.922,,,0.035,
817,1878,,,,,1102.916,0.925,,,0.035,
817,1879,,,,,1096.413,0.924,,,0.035,
817,1880,,,,,1102.011,0.926,,,0.035,
817,1881,,,,,1102.503,0.925,,,0.035,
817,1882,,,,,1101.645,0.937,,,0.035,
817,1883,,,,,1101.26,0.935,,,0.035,
817,1884,,,,,1102.524,0.929,,,0.035,
817,1885,,,,,1103.732,0.929,,,0.035,
817,1886,,,,,1104.789,0.933,,,0.049,
817,1887,,,,,1106.883,0.937,,,,
817,1888,,,,,1108.644,0.941,,,,
817,1889,,,,,1108.467,0.936,,,,
817,1890,,,,,1109.812,0.934,,,,
817,1891,,,,,1112.174,0.941,,,,
817,1892,,,,,1111.852,0.943,,,,
817,1893,,,,,1112.476,0.948,,,,
817,1894,,,,,,,,,,
817,1895,,,,,,,,,,
817,1896,,,,,,,,,,
817,1897,,,,,,,,,,
817,1898,,,,,,,,,,
817,1899,,,,,,,,,,
817,1900,,,,,,,,,,
817,1901,,,,,,,,,,
817,1902,,,,,,,,,0.068,
817,1903,,,,,,,,,0.068,
817,1904,,,,,,,,,0.068,
817,1905,,,,,,,,,0.068,
817,1906,,,,,,,,,0.069,
817,1907,,,,,,,,,0.069,
817,1908,,,,,,,,,0.073,
817,1909,,,,,,,,,0.075,
817,1910,,,,,,,,,0.075,
817,1911,,,,,,,,,0.075,
817,1912,,,,,,,,,0.076,
817,1913,,,,,,,,,0.076,
817,1914,,,,,,,,,0.091,
817,1915,,,,,,,,,0.091,
817,1916,,,,,,,,,0.091,
817,1917,,,,,,,,,0.091,
817,1918,,,,,,,,,0.091,
817,1919,,,,,,,,,0.091,
817,1920,,,,,,,,,0.093,
817,1921,,,,,,,,,0.093,
817,1922,,,,,,,,,0.093,
817,1923,,,,,,,,,0.093,
817,1924,,,,,,,,,0.093,
817,1925,,,,,,,,,0.093,
817,1926,,,,,,,,,0.093,
817,1927,,,,,,,,,0.093,
817,1928,,,,,,,,,0.093,
817,1929,,,,,,,,,0.093,
817,1930,,,,,,,,,0.093,
817,1931,,,,,,,,,0.093,
817,1932,,,,,,,,,0.093,
817,1933,,,,,,,,,0.093,
817,1934,,,,,,,,,0.093,
817,1935,,,,,,,,,0.093,
817,1936,,,,,,,,,0.093,
817,1937,,,,,,,,,0.093,
817,1938,,,,,,,,,0.093,
817,1939,,,,,,,,,0.093,
817,1940,,,,,,,,,0.093,
817,1941,,,,,,,,,0.093,
817,1942,,,,,,,,,0.093,
817,1943,,,,,,,,,0.092,
817,1944,,,,,,,,,0.092,
817,1945,,,,,,,,,0.096,
817,1946,,,,,,,,,0.098,
817,1947,,,,,,,,,0.159,
817,1948,,,,,,,,,0.159,
817,1949,,,,,,,,,0.164,
817,1950,,,,,,,,,0.16,
817,1951,,,,,,,,,0.16,
817,1952,,,,,,,,,0.16,
817,1953,,,,,,,,,0.16,
817,1954,,,,,598.341,1.554,,,0.158,0
817,1955,,,,,597.376,1.561,,,0.177,0
817,1956,,,,,594.099,1.563,,,0.3,0
817,1957,,,,,593.227,1.575,,,0.304,0
817,1958,,,,,592.574,1.59,,,0.304,0
817,1959,,,,,592.673,1.602,,,0.301,0
817,1960,,,,,591.301,1.598,,,0.294,1
817,1961,,,,,590.446,1.6,,,0.295,0
817,1962,,,,,591.961,1.603,,,0.295,0
817,1963,,,,,591.28,1.609,,,0.278,2
817,1964,,,,,588.995,1.608,,,0.163,2
817,1965,,,,,588.892,1.609,,,0.156,2
817,1966,,,,,591.513,1.611,,,0.175,0
817,1967,,,,,589.067,1.614,,,0.182,0
817,1968,,,,,585.731,1.626,,,0.315,0
817,1969,,,,,590.163,1.632,,,0.315,0
817,1970,,,,,593.31,1.649,,,0.315,0
817,1971,,,,,590.784,1.639,,,0.316,0
817,1972,,,,,592.375,1.634,,,0.318,0
817,1973,,,,,591.615,1.631,,,0.318,0
817,1974,,,,,591.564,1.634,,,0.318,0
817,1975,,,,,587.238,1.636,,,0.318,0
700,1789,,,,,,,,,0.018,
700,1790,,,,,,,,,0.018,
700,1791,,,,,,,,,0.018,
700,1792,,,,,,,,,0.018,
700,1793,,,,,,,,,0.018,
700,1794,,,,,,,,,0.018,
700,1795,,,,,,,,,0.018,
700,1796,,,,,,,,,0.018,
700,1797,,,,,,,,,0.018,
700,1798,,,,,,,,,0.018,
700,1799,,,,,,,,,0.018,
700,1800,,0,,,,,,3280,0.018,
700,1801,,0,,,,,,3280,0.018,
700,1802,,0,,,,,,3280,0.018,
700,1803,,0,,,,,,3280,0.018,
700,1804,,0,,,,,,3280,0.018,
700,1805,,0,,,,,,3280,0.018,
700,1806,,0,,,,,,3280,0.018,
700,1807,,0,,,,,,3280,0.018,
700,1808,,0,,,,,,3280,0.018,
700,1809,,0,,,,,,3280,0.018,
700,1810,,0,,,,,,3280,0.018,
700,1811,,0,,,,,,3280,0.018,
700,1812,,0,,,,,,3280,0.018,
700,1813,,0,,,,,,3280,0.018,
700,1814,,0,,,,,,3280,0.018,
700,1815,,0,,,,,,3280,0.018,
700,1816,,0,,,355.008,1.803,,3280,0.018,
700,1817,,0,,,354.279,1.805,,3280,0.018,
700,1818,,0,,,353.979,1.793,,3280,0.018,
700,1819,,0,,,352.791,1.788,,3280,0.018,
700,1820,,0,,,352.58,1.784,,3280,0.018,
700,1821,,0,,,354.703,1.786,,3295.667,0.018,
700,1822,,0,,,357.781,1.788,,3311.333,0.018,
700,1823,,0,,,360.119,1.78,,3327,0.018,
700,1824,,0,,,363.052,1.781,,3342.667,0.018,
700,1825,,0,,,364.985,1.779,,3358.333,0.018,
700,1826,,0,,,366.174,1.785,,3374,0.018,
700,1827,,0,,,366.756,1.782,,3389.667,0.018,
700,1828,,0,,,369.219,1.768,,3405.333,0.018,
700,1829,,0,,,370.691,1.768,,3421,0.018,
700,1830,,0,,,372.936,1.762,,3436.667,0.018,
700,1831,,0,,,375.113,1.769,,3452.333,0.018,
700,1832,,0,,,376.638,1.766,,3468,0.018,
700,1833,,0,,,378.914,1.78,,3483.667,0.018,
700,1834,,0,,,380.349,1.783,,3499.333,0.018,
700,1835,,0,,,382.568,1.78,,3515,0.018,
700,1836,,0,,,384.362,1.798,,3530.667,0.018,
700,1837,,0,,,386.347,1.809,,3546.333,0.018,
700,1838,,0,,,388.534,1.813,,3562,0.018,
700,1839,,0,,,387.902,1.82,,3577.667,0.018,
700,1840,,0,,,390.14,1.82,,3593.333,0.018,
700,1841,,0,,,392.121,1.825,,3609,0.018,
700,1842,,0,,,393.066,1.832,,3624.667,0.018,
700,1843,,0,,,394.893,1.834,,3640.333,0.018,
700,1844,,0,,,394.705,1.833,,3656,0.018,
700,1845,,0,,,397.007,1.841,,3671.667,0.018,
700,1846,,0,,,398.937,1.851,,3687.333,0.018,
700,1847,,0,,,399.919,1.855,,3703,0.018,
700,1848,,0,,,401.478,1.853,,3718.667,0.018,
700,1849,,0,,,402.689,1.845,,3734.333,0.018,
700,1850,,0,,,405.494,1.834,,3750,0.018,
700,1851,,0,,,407.418,1.84,,3772.85,0.018,
700,1852,,0,,,409.584,1.828,,3795.7,0.018,
700,1853,,0,,,411.067,1.832,,3818.55,0.018,
700,1854,,0,,,411.995,1.83,,3841.4,0.018,
700,1855,,0,,,414.366,1.831,,3864.25,0.018,
700,1856,,0,,,417.078,1.818,,3887.1,0.018,
700,1857,,0,,,420.348,1.81,,3909.95,0.018,
700,1858,,0,,,422.348,1.789,,3932.8,0.018,
700,1859,,0,,,425.311,1.792,,3955.65,0.018,
700,1860,,0,,,426.414,1.791,,3978.5,0.018,
700,1861,,0,,,428.795,1.79,,4001.35,0.018,
700,1862,,0,,,432.049,1.795,,4024.2,0.018,
700,1863,,0,,,434.039,1.799,,4047.05,0.018,
700,1864,,0,,,437.103,1.811,,4069.9,0.018,
700,1865,,0,,,439.491,1.805,,4092.75,0.018,
700,1866,,0,,,441.716,1.812,,4115.6,0.018,
